url|idiom|sentence
https://idioms.thefreedictionary.com/at+gunpoint|at gunpoint|The robber held the security guard at gunpoint.
https://idioms.thefreedictionary.com/at+gunpoint|at gunpoint|Don't try to hold me at gunpoint—I'll make a decision when I'm good and ready!
https://idioms.thefreedictionary.com/at+half+cock|at half cock|He wasn't going to shoot—his gun was only at half cock.
https://idioms.thefreedictionary.com/at+half+cock|at half cock|I'll admit that I went off at half cock when I sent that angry email before finding out what really happened.
https://idioms.thefreedictionary.com/at+half-mast|at half-mast|After our former president died, flags were at half-mast all across the country.
https://idioms.thefreedictionary.com/at+half-mast|at half-mast|My daughter came home from the park covered in dirt, her ponytail at half-mast.
https://idioms.thefreedictionary.com/at+half-mast|at half-mast|The flag was flying at half-mast because the general had died.
https://idioms.thefreedictionary.com/at+half-mast|at half-mast|Americans fly flags at half-staff on Memorial Day.
https://idioms.thefreedictionary.com/at+half-staff|at half-staff|After our former president died, flags were at half-staff all across the country.
https://idioms.thefreedictionary.com/at+half-staff|at half-staff|My daughter came home from the park covered in dirt, her ponytail at half-staff.
https://idioms.thefreedictionary.com/at+hand|at hand|Your mother will need you close at hand to help as she makes Thanksgiving dinner.
https://idioms.thefreedictionary.com/at+hand|at hand|I always keep a glass of water at hand when I sleep, because I hate waking up thirsty.
https://idioms.thefreedictionary.com/at+hand|at hand|I know you all want to chat, but we need to focus on the matter at hand—planning next week's assembly.
https://idioms.thefreedictionary.com/at+hand|at hand|Stop dabbling in other projects and focus on the task at hand.
https://idioms.thefreedictionary.com/at+hand|at hand|After months of planning, I'm thrilled that the event is finally at hand!
https://idioms.thefreedictionary.com/at+hand|at hand|I don't happen to have your application at hand at the moment.
https://idioms.thefreedictionary.com/at+hand|at hand|With the holiday season at hand, everyone is very excited.
https://idioms.thefreedictionary.com/at+hand|at hand|Some people think that the end of the world is at hand.
https://idioms.thefreedictionary.com/at+hand|at hand|It’s a very convenient place to live. We’ve got everything close at hand — shops, schools, and a library.
https://idioms.thefreedictionary.com/at+hand|at hand|Retribution is at hand.
https://idioms.thefreedictionary.com/at+hand|at hand|Let's keep to the matter at hand.
https://idioms.thefreedictionary.com/at+hazard|at hazard|Once one student got the flu, I knew that everyone in his class was at hazard for illness.
https://idioms.thefreedictionary.com/at+hazard|at hazard|He is not willing to have much of his money at hazard in the stock market.
https://idioms.thefreedictionary.com/at+hazard|at hazard|Your life is at hazard unless you wear a helmet when you ride your motorcycle.
https://idioms.thefreedictionary.com/at+heart|at heart|He's not interested in this accounting job because he's an artist at heart.
https://idioms.thefreedictionary.com/at+heart|at heart|Nicole is a kind person at heart—you just need to spend some more time with her.
https://idioms.thefreedictionary.com/at+heart|at heart|He seems strict but he’s a very kind man at heart.
https://idioms.thefreedictionary.com/at+heel|at heel|I'm a preschool teacher, so I've had toddlers at my heels all day.
https://idioms.thefreedictionary.com/at+heel|at heel|The interior designer can't get any work done with your puppy at her heels!
https://idioms.thefreedictionary.com/at+heel|at heel|The leading candidate should be concerned about the underdog at his heels.
https://idioms.thefreedictionary.com/at+heel|at heel|If she does poorly on this exam, she may lose the title of valedictorian to one of the students at her heels.
https://idioms.thefreedictionary.com/at+Her+Majesty%27s+pleasure|at Her Majesty's pleasure|If you break the law while you're in London, they can keep you in prison at Her Majesty's pleasure, you know.
https://idioms.thefreedictionary.com/at+home|at home|I was at home all day and the repairman never came.
https://idioms.thefreedictionary.com/at+home|at home|I'm at home now, so feel free to come over.
https://idioms.thefreedictionary.com/at+home|at home|My mother is at home in the kitchen and can make just about any dish.
https://idioms.thefreedictionary.com/at+home|at home|Considering her aesthetic, I think that antique chair would be at home in her store.
https://idioms.thefreedictionary.com/at+home|at home|The Yankees have been on the road for a while now. When will they be at home again?
https://idioms.thefreedictionary.com/at+home|at home|Is Mary at home, or is she still at work?
https://idioms.thefreedictionary.com/at+home|at home|What time will she be at home?
